function,address,source_file,category,context,tags,attributes
FUN_0001bd1c,0x1bd1c,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""0"", ""CoreHits"": ""1"", ""Families"": ""toggles""}"
FUN_0001bd6c,0x1bd6c,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""0"", ""CoreHits"": ""1"", ""Families"": ""toggles""}"
FUN_0001bd6c,0x1bd6c,exports/vertical_flag_usage.md,vertical,Vertical flag (+0x24 / +0x8c) usage,,"{""Kind"": ""read"", ""Line"": ""16"", ""Source"": ""`func_0x000cd970(*(undefined4 *)(param_1 + 0x24),&local_18);`""}"
FUN_0001bde8,0x1bde8,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_0001bde8,0x1bde8,exports/vertical_flag_usage.md,vertical,Vertical flag (+0x24 / +0x8c) usage,,"{""Kind"": ""read"", ""Line"": ""33"", ""Source"": ""`if (*(int *)(*(int *)(*(int *)(param_1 + 0x24) + 8) + 0x310) != 0) {`""}"
FUN_0001bf94,0x1bf94,exports/vertical_amplitude_consumers.md,vertical,Potential amplitude field consumers (reads/writes outside core writers),,"{""Class"": ""read"", ""Code"": ""`(**(code **)(*(int *)(param_1 + 0x10) + 0x54))`"", ""Line"": ""43""}"
FUN_0001bf94,0x1bf94,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""4""}"
FUN_0001bf94,0x1bf94,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""1"", ""CoreHits"": ""0""}"
FUN_0001bf94,0x1bf94,exports/vertical_flag_usage.md,vertical,Vertical flag (+0x24 / +0x8c) usage,,"{""Kind"": ""read"", ""Line"": ""17"", ""Source"": ""`func_0x000cd970(*(undefined4 *)(param_1 + 0x24),0x8010e494);`""}"
FUN_0001bff4,0x1bff4,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""3""}"
FUN_0001bff4,0x1bff4,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""0"", ""CoreHits"": ""1"", ""Families"": ""toggles""}"
FUN_0001c2b4,0x1c2b4,exports/vertical_amplitude_consumers.md,vertical,Potential amplitude field consumers (reads/writes outside core writers),,"{""Class"": ""write"", ""Code"": ""`*(undefined1 *)(param_1 + 0x52) = param_3;`"", ""Line"": ""15""}"
FUN_0001c36c,0x1c36c,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""0"", ""CoreHits"": ""1"", ""Families"": ""toggles""}"
FUN_0001c370,0x1c370,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_0001c3ec,0x1c3ec,exports/vertical_amplitude_consumers.md,vertical,Potential amplitude field consumers (reads/writes outside core writers),,"{""Class"": ""read"", ""Code"": ""`(**(code **)(*(int *)(param_1 + 0x10) + 0x54))`"", ""Line"": ""11""}"
FUN_0001c3ec,0x1c3ec,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_0001c3ec,0x1c3ec,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""1"", ""CoreHits"": ""0""}"
FUN_0001c3ec,0x1c3ec,exports/vertical_flag_usage.md,vertical,Vertical flag (+0x24 / +0x8c) usage,,"{""Kind"": ""read"", ""Line"": ""8"", ""Source"": ""`uVar1 = func_0x00072b7c(*(int *)(*(int *)(param_1 + 0x24) + 8) + 8,8);`""}"
FUN_0001c460,0x1c460,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_0001c4b0,0x1c4b0,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""2""}"
FUN_0001c4b0,0x1c4b0,exports/vertical_flag_usage.md,vertical,Vertical flag (+0x24 / +0x8c) usage,,"{""Kind"": ""read"", ""Line"": ""17"", ""Source"": ""`iVar3 = *(int *)(*(int *)(param_1 + 0x24) + 8);`""}"
FUN_0001c54c,0x1c54c,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""0"", ""CoreHits"": ""1"", ""Families"": ""toggles""}"
FUN_0001c5c4,0x1c5c4,exports/vertical_amplitude_consumers.md,vertical,Potential amplitude field consumers (reads/writes outside core writers),,"{""Class"": ""read"", ""Code"": ""`(**(code **)(*(int *)(param_1 + 0x10) + 0x54))`"", ""Line"": ""50""}"
FUN_0001c5c4,0x1c5c4,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_0001c5c4,0x1c5c4,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""1"", ""CoreHits"": ""0""}"
FUN_0001c5c4,0x1c5c4,exports/vertical_flag_usage.md,vertical,Vertical flag (+0x24 / +0x8c) usage,,"{""Kind"": ""read"", ""Line"": ""18"", ""Source"": ""`func_0x000cd7cc(*(int *)(param_1 + 0x24),*(undefined4 *)(*(int *)(param_1 + 0x24) + 0xd0));`""}"
FUN_0001c5d8,0x1c5d8,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""0"", ""CoreHits"": ""1"", ""Families"": ""toggles""}"
FUN_0001c774,0x1c774,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_0001c788,0x1c788,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""0"", ""CoreHits"": ""1"", ""Families"": ""toggles""}"
FUN_0001c7c4,0x1c7c4,exports/vertical_amplitude_consumers.md,vertical,Potential amplitude field consumers (reads/writes outside core writers),,"{""Class"": ""read"", ""Code"": ""`(**(code **)(*(int *)(param_1 + 0x10) + 0x54))`"", ""Line"": ""6""}"
FUN_0001c7c4,0x1c7c4,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""1"", ""CoreHits"": ""0""}"
FUN_0001c7c4,0x1c7c4,exports/vertical_flag_usage.md,vertical,Vertical flag (+0x24 / +0x8c) usage,,"{""Kind"": ""read"", ""Line"": ""5"", ""Source"": ""`func_0x000cd1a0(*(int *)(param_1 + 0x24),*(undefined4 *)(*(int *)(param_1 + 0x24) + 0xd0));`""}"
FUN_0001c7ec,0x1c7ec,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""0"", ""CoreHits"": ""1"", ""Families"": ""toggles""}"
FUN_0001c7fc,0x0001c7fc,exports/mapping_MAIN.EXE.md,mapping,Mapping for MAIN.EXE / Seed neighborhoods (2 hops) / FUN_000090e0,,"{""degree"": ""6"", ""in"": ""5"", ""out"": ""1"", ""size"": ""64""}"
FUN_0001c7fc,0x1c7fc,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""0"", ""CoreHits"": ""1"", ""Families"": ""toggles""}"
FUN_0001c814,0x1c814,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_0001c814,0x1c814,exports/vertical_flag_usage.md,vertical,Vertical flag (+0x24 / +0x8c) usage,,"{""Kind"": ""read"", ""Line"": ""9"", ""Source"": ""`iVar3 = *(int *)(*(int *)(param_1 + 0x24) + 0xd0);`""}"
FUN_0001c83c,0x1c83c,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""0"", ""CoreHits"": ""1"", ""Families"": ""toggles""}"
FUN_0001c85c,0x1c85c,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""0"", ""CoreHits"": ""1"", ""Families"": ""toggles""}"
FUN_0001c888,0x1c888,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_0001c89c,0x1c89c,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""0"", ""CoreHits"": ""1"", ""Families"": ""toggles""}"
FUN_0001c8cc,0x1c8cc,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""0"", ""CoreHits"": ""1"", ""Families"": ""toggles""}"
FUN_0001c8d8,0x1c8d8,exports/vertical_amplitude_consumers.md,vertical,Potential amplitude field consumers (reads/writes outside core writers),,"{""Class"": ""read"", ""Code"": ""`(**(code **)(*(int *)(param_1 + 0x10) + 0x54))`"", ""Line"": ""6""}"
FUN_0001c8d8,0x1c8d8,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""1"", ""CoreHits"": ""0""}"
FUN_0001c8d8,0x1c8d8,exports/vertical_flag_usage.md,vertical,Vertical flag (+0x24 / +0x8c) usage,,"{""Kind"": ""read"", ""Line"": ""5"", ""Source"": ""`func_0x000cd874(*(int *)(param_1 + 0x24),*(undefined4 *)(*(int *)(param_1 + 0x24) + 0xd0));`""}"
FUN_0001c8ec,0x1c8ec,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""0"", ""CoreHits"": ""1"", ""Families"": ""toggles""}"
FUN_0001c928,0x1c928,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_0001c928,0x1c928,exports/vertical_flag_usage.md,vertical,Vertical flag (+0x24 / +0x8c) usage,,"{""Kind"": ""read"", ""Line"": ""8"", ""Source"": ""`iVar2 = *(int *)(*(int *)(param_1 + 0x24) + 0xd0);`""}"
FUN_0001c97c,0x1c97c,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_0001c9cc,0x1c9cc,exports/vertical_amplitude_consumers.md,vertical,Potential amplitude field consumers (reads/writes outside core writers),,"{""Class"": ""read"", ""Code"": ""`(**(code **)(*(int *)(param_1 + 0x10) + 0x54))`"", ""Line"": ""6""}"
FUN_0001c9cc,0x1c9cc,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""1"", ""CoreHits"": ""0""}"
FUN_0001c9cc,0x1c9cc,exports/vertical_flag_usage.md,vertical,Vertical flag (+0x24 / +0x8c) usage,,"{""Kind"": ""read"", ""Line"": ""5"", ""Source"": ""`func_0x000cd1f4(*(int *)(param_1 + 0x24),*(undefined4 *)(*(int *)(param_1 + 0x24) + 0xd0));`""}"
FUN_0001c9e4,0x1c9e4,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_0001c9e4,0x1c9e4,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""0"", ""CoreHits"": ""1"", ""Families"": ""toggles""}"
FUN_0001c9e8,0x1c9e8,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_0001c9e8,0x1c9e8,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""0"", ""CoreHits"": ""1"", ""Families"": ""toggles""}"
FUN_0001c9f4,0x1c9f4,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_0001c9f4,0x1c9f4,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""0"", ""CoreHits"": ""1"", ""Families"": ""toggles""}"
FUN_0001ca04,0x1ca04,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_0001ca04,0x1ca04,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""0"", ""CoreHits"": ""1"", ""Families"": ""toggles""}"
FUN_0001ca14,0x1ca14,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_0001ca14,0x1ca14,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""0"", ""CoreHits"": ""1"", ""Families"": ""toggles""}"
FUN_0001ca1c,0x1ca1c,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_0001ca1c,0x1ca1c,exports/vertical_flag_usage.md,vertical,Vertical flag (+0x24 / +0x8c) usage,,"{""Kind"": ""read"", ""Line"": ""8"", ""Source"": ""`iVar2 = *(int *)(*(int *)(param_1 + 0x24) + 0xd0);`""}"
FUN_0001ca24,0x1ca24,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""0"", ""CoreHits"": ""1"", ""Families"": ""toggles""}"
FUN_0001ca70,0x1ca70,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_0001cac0,0x1cac0,exports/vertical_amplitude_consumers.md,vertical,Potential amplitude field consumers (reads/writes outside core writers),,"{""Class"": ""read"", ""Code"": ""`(**(code **)(*(int *)(param_1 + 0x10) + 0x54))`"", ""Line"": ""6""}"
FUN_0001cac0,0x1cac0,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""1"", ""CoreHits"": ""0""}"
FUN_0001cac0,0x1cac0,exports/vertical_flag_usage.md,vertical,Vertical flag (+0x24 / +0x8c) usage,,"{""Kind"": ""read"", ""Line"": ""5"", ""Source"": ""`func_0x000cd820(*(int *)(param_1 + 0x24),*(undefined4 *)(*(int *)(param_1 + 0x24) + 0xd0));`""}"
FUN_0001caf0,0x0001caf0,exports/mapping_MAIN.EXE.md,mapping,Mapping for MAIN.EXE / Seed neighborhoods (2 hops) / FUN_0001cbb8,,"{""degree"": ""1"", ""in"": ""1"", ""out"": ""0"", ""size"": ""12""}"
FUN_0001cb10,0x1cb10,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_0001cb10,0x1cb10,exports/vertical_flag_usage.md,vertical,Vertical flag (+0x24 / +0x8c) usage,,"{""Kind"": ""read"", ""Line"": ""8"", ""Source"": ""`iVar2 = *(int *)(*(int *)(param_1 + 0x24) + 0xd0);`""}"
FUN_0001cb64,0x1cb64,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_0001cb98,0x0001cb98,exports/mapping_MAIN.EXE.md,mapping,Mapping for MAIN.EXE / Seed neighborhoods (2 hops) / FUN_0001cc08,,"{""degree"": ""4"", ""in"": ""4"", ""out"": ""0"", ""size"": ""8""}"
FUN_0001cba0,0x0001cba0,exports/mapping_MAIN.EXE.md,mapping,Mapping for MAIN.EXE / Seed neighborhoods (2 hops) / FUN_0001cba0,"physics, gpu","{""degree"": ""0"", ""in"": ""0"", ""out"": ""0"", ""size"": ""8""}"
FUN_0001cba8,0x0001cba8,exports/mapping_MAIN.EXE.md,mapping,Mapping for MAIN.EXE / Seed neighborhoods (2 hops) / FUN_0001cc08,"physics, gpu","{""degree"": ""4"", ""in"": ""4"", ""out"": ""0"", ""size"": ""16""}"
FUN_0001cbb4,0x1cbb4,exports/vertical_amplitude_consumers.md,vertical,Potential amplitude field consumers (reads/writes outside core writers),,"{""Class"": ""read"", ""Code"": ""`(**(code **)(*(int *)(param_1 + 0x10) + 0x54))`"", ""Line"": ""46""}"
FUN_0001cbb4,0x1cbb4,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""2""}"
FUN_0001cbb4,0x1cbb4,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""1"", ""CoreHits"": ""0""}"
FUN_0001cbb4,0x1cbb4,exports/vertical_flag_usage.md,vertical,Vertical flag (+0x24 / +0x8c) usage,,"{""Kind"": ""read"", ""Line"": ""12"", ""Source"": ""`iVar3 = *(int *)(*(int *)(param_1 + 0x24) + 8);`""}"
FUN_0001cbb8,0x0001cbb8,exports/mapping_MAIN.EXE.md,mapping,Mapping for MAIN.EXE / Seed neighborhoods (2 hops) / FUN_0001cc08,"physics, gpu","{""degree"": ""3"", ""in"": ""2"", ""out"": ""1"", ""size"": ""32""}"
FUN_0001cbd8,0x0001cbd8,exports/mapping_MAIN.EXE.md,mapping,Mapping for MAIN.EXE / Seed neighborhoods (2 hops) / FUN_0001cc08,"physics, gpu","{""degree"": ""2"", ""in"": ""2"", ""out"": ""0"", ""size"": ""32""}"
FUN_0001cbf8,0x0001cbf8,exports/mapping_MAIN.EXE.md,mapping,Mapping for MAIN.EXE / Seed neighborhoods (2 hops) / FUN_0001cbf8,"physics, gpu","{""degree"": ""2"", ""in"": ""2"", ""out"": ""0"", ""size"": ""16""}"
FUN_0001cc08,0x0001cc08,exports/mapping_MAIN.EXE.md,mapping,Mapping for MAIN.EXE / Seed neighborhoods (2 hops) / FUN_0001cc08,"physics, gpu","{""degree"": ""8"", ""in"": ""8"", ""out"": ""0"", ""size"": ""16""}"
FUN_0001cc18,0x0001cc18,exports/mapping_MAIN.EXE.md,mapping,Mapping for MAIN.EXE / Seed neighborhoods (2 hops) / FUN_0001cc18,"physics, gpu","{""degree"": ""2"", ""in"": ""2"", ""out"": ""0"", ""size"": ""8""}"
FUN_0001cc38,0x0001cc38,exports/mapping_MAIN.EXE.md,mapping,Mapping for MAIN.EXE / Seed neighborhoods (2 hops) / FUN_00021c64,,"{""degree"": ""7"", ""in"": ""6"", ""out"": ""1"", ""size"": ""12""}"
FUN_0001cc58,0x0001cc58,exports/mapping_MAIN.EXE.md,mapping,Mapping for MAIN.EXE / Top hubs (degree-ranked),,"{""degree"": ""51"", ""in"": ""51"", ""out"": ""0"", ""size"": ""16""}"
FUN_0001cc68,0x0001cc68,exports/mapping_MAIN.EXE.md,mapping,Mapping for MAIN.EXE / Seed neighborhoods (2 hops) / FUN_0001cc08,,"{""degree"": ""6"", ""in"": ""6"", ""out"": ""0"", ""size"": ""12""}"
FUN_0001cd38,0x1cd38,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_0001cd88,0x1cd88,exports/vertical_flag_usage.md,vertical,Vertical flag (+0x24 / +0x8c) usage,,"{""Kind"": ""read"", ""Line"": ""11"", ""Source"": ""`iVar2 = *(int *)(*(int *)(param_1 + 0x24) + 0xd0);`""}"
FUN_0001ce00,0x1ce00,exports/vertical_amplitude_consumers.md,vertical,Potential amplitude field consumers (reads/writes outside core writers),,"{""Class"": ""read"", ""Code"": ""`(**(code **)(*(int *)(param_1 + 0x10) + 0x54))`"", ""Line"": ""40""}"
FUN_0001ce00,0x1ce00,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_0001ce00,0x1ce00,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""1"", ""CoreHits"": ""0""}"
FUN_0001ce00,0x1ce00,exports/vertical_flag_usage.md,vertical,Vertical flag (+0x24 / +0x8c) usage,,"{""Kind"": ""read"", ""Line"": ""17"", ""Source"": ""`func_0x000cd820(*(int *)(param_1 + 0x24),*(undefined4 *)(*(int *)(param_1 + 0x24) + 0xd0));`""}"
FUN_0001cf74,0x1cf74,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_0001cfcc,0x0001cfcc,exports/mapping_MAIN.EXE.md,mapping,Mapping for MAIN.EXE / Seed neighborhoods (2 hops) / FUN_0001cbf8,,"{""degree"": ""3"", ""in"": ""0"", ""out"": ""3"", ""size"": ""636""}"
FUN_0001cfcc,0x1cfcc,exports/vertical_amplitude_consumers.md,vertical,Potential amplitude field consumers (reads/writes outside core writers),,"{""Class"": ""write"", ""Code"": ""`*(undefined1 *)(param_1 + 0x58) = 1;`"", ""Line"": ""29""}"
FUN_0001cfcc,0x1cfcc,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_0001cfcc,0x1cfcc,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""1"", ""CoreHits"": ""0""}"
FUN_0001cff0,0x1cff0,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""2""}"
FUN_0001cff0,0x1cff0,exports/vertical_flag_usage.md,vertical,Vertical flag (+0x24 / +0x8c) usage,,"{""Kind"": ""read"", ""Line"": ""14"", ""Source"": ""`iVar8 = *(int *)(*(int *)(param_1 + 0x24) + 8);`""}"
FUN_0001cff0,0x1cff0,vertical_block_map.md,vertical,Vertical Block Map (iVar8 + offsets) / FUN_0001cff0 (0x1cff0),,"{""source"": ""heading""}"
FUN_0001cff0,0x1cff0,vertical_cross_links.md,vertical,Vertical Cross Links (Offsets 0x40 / 0x60) / Functions,,"{""OutCallsIntoSet"": ""1"", ""Reads60"": ""0"", ""Writes40"": ""1""}"
FUN_0001d0d4,0x1d0d4,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
