symbol,canonical_address_hex,observations,distinct_addresses,category_list,map_file_count,example_map_file
Vcount,0x8001E8B0,4,19,audio;cdrom;graphics;module;ui,42,assets/psyq_sdk/psyq/addons/cmplr/scratch/main.map
VectorNormal,0x801111F4,4,3,graphics,8,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
VectorNormalS,0x801111E0,4,3,graphics,8,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
VectorNormalSS,0x80111224,4,3,graphics,8,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
View,0x80087010,2,2,module;ui,4,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
ViewAngleXZ,0x80066870,2,2,module;ui,4,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
ViewRadial,0x80087328,2,2,module;ui,4,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
WAITEVENT,0x80037AEC,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
WRITE,0x80027CBC,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
WRITE_FILE_MEMCARD,0x800216A8,2,1,unknown,2,assets/psyq_sdk/psyq/addons/scee/kcheats/main.map
WaitEvent,0x8002577C,2,3,cdrom;module;ui,6,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
WorldOT,0x80066B50,2,2,module;ui,4,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
Wot0,0x801A40F0,4,3,graphics,8,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
Wot00,0x801A4178,4,3,graphics,8,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
Wot1,0x801A4118,4,3,graphics,8,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
Wot2,0x801A4140,4,3,graphics,8,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
XMC,0x8009E53C,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XMDATA,0x80069E30,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XMSONGIDS,0x80091284,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XMSPU_SFX,0x800912B4,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XMTIME1,0x80095FB8,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XMTIME2,0x80095FBC,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XMTIME3,0x80095FC0,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_CLEARSFXRANGE,0x8008D10C,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_CLOSEVAB,0x80088830,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_CLOSEVAB2,0x80088884,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_CPLAYNEXT,0x8008CE54,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_DOFULLUPDATE,0x8008ACB0,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_EXIT,0x800887BC,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_FREEALLFILEHEADERIDS,0x8008D40C,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_FREEALLSONGIDS,0x8008D3A0,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_FREEFILEHEADERID,0x8008D3EC,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_FREESONGID,0x8008D37C,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_FREEVAG,0x8008CFBC,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_GETCHVOLUME,0x8008C514,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_GETFEEDBACK,0x8008C368,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_GETFILEHEADERSIZE,0x8008D3AC,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_GETFREEVAB,0x8008D23C,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_GETHEADERINFO,0x8008C470,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_GETSAMPLEADDRESS,0x8008D138,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_GETSONGSIZE,0x8008D32C,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_GETVABSAMPLEINFO,0x8008D2B0,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_G_S_ATTR,0x800A0D90,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_HA,0x80091270,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_HEADERADDRESS,0x8009E510,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_INIT,0x80088D48,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_L_VAG_SPU_ADDR,0x8009FD80,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_NSA,0x8009126C,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_ONCEOFFINIT,0x80088D04,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_PAUSE,0x8008CB34,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_PAUSEALL,0x8008CC40,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_PLAYNEXT,0x8008CE10,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_PLAYSAMPLE,0x8008D184,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_PLAYSTART,0x80088950,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_PLAYSTOP,0x800889A4,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_QUIT,0x8008D034,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_RESTART,0x8008CCF0,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_RESTARTALL,0x8008CC98,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_R_ATTR,0x8009E548,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_SCAN,0x80091260,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_SENDVAGTOSRAM,0x8008C6E8,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_SENDVAGTOSRAM_NOWAIT,0x8008C778,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_SETBPM,0x8008D418,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_SETCHVOLUME,0x8008C4A8,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_SETFILEHEADERADDRESS,0x8008D3B4,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_SETMASTERPAN,0x8008CEEC,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_SETMASTERVOL,0x8008CE98,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_SETMONO,0x8008D460,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_SETSFXRANGE,0x8008D0B4,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_SETSONGADDRESS,0x8008D334,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_SETSONGPOS,0x8008C26C,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_SETSPEED,0x8008D43C,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_SETSTEREO,0x8008D46C,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_SETVAGADDRESS,0x8008D278,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_SNGADDRESS,0x800A0E60,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_STOPSAMPLE,0x8008D214,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_UPDATE,0x800888F4,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
XM_VABINIT,0x8008877C,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
_96_REMOVE,0x80011A1C,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_96_remove,0x80017A40,4,19,audio;cdrom;graphics;module;ui,42,assets/psyq_sdk/psyq/addons/cmplr/scratch/main.map
_96_vec,0x80011B4C,2,1,unknown,2,assets/psyq_sdk/psyq/addons/scee/demodisc/demo/bs/bs.map
_AUTOPAN,0x80077798,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_AUTOVOL,0x80079C58,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_BSS_OBJ,0x800167E0,2,2,audio;graphics,4,assets/psyq_sdk/psyq/bin/xmplay2/main.map
_BSS_OBJEND,0x8002CF18,2,2,audio;graphics,4,assets/psyq_sdk/psyq/bin/xmplay2/main.map
_BSS_ORG,0x800167E0,2,2,audio;graphics,4,assets/psyq_sdk/psyq/bin/xmplay2/main.map
_BSS_ORGEND,0x8002CF18,2,2,audio;graphics,4,assets/psyq_sdk/psyq/bin/xmplay2/main.map
_BSS_SIZE,0x0000F4E8,2,2,audio;graphics,4,assets/psyq_sdk/psyq/bin/xmplay2/main.map
_BU_INIT,0x80027838,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_CARD_CLEAR,0x80027878,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_CARD_EVENT,0x80013B34,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_CARD_EVENT_X,0x80013C80,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_CARD_INFO,0x80027848,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_CARD_LOAD,0x80027858,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_CARD_READ,0x80027868,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_CARD_WRITE,0x800278B0,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_CLEAR_EVENT,0x80013C18,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_CLEAR_EVENT_X,0x80013D64,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_DATASECTION_OBJ,0x80010000,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
_DATASECTION_OBJEND,0x800809DE,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
_DATASECTION_ORG,0x80010000,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
_DATASECTION_ORGEND,0x800809DE,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
_DATASECTION_SIZE,0x000709DE,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
_EXITCARD,0x80027B5C,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_EX_INIT,0x80025E2C,2,1,unknown,2,assets/psyq_sdk/psyq/addons/scee/kcheats/main.map
_EX_QUIT,0x80025E5C,2,1,unknown,2,assets/psyq_sdk/psyq/addons/scee/kcheats/main.map
_LC,0x801A4018,4,8,graphics;io;module;ui,18,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
_NEW_CARD,0x800278C0,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_PATCH_CARD,0x80027A14,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_PATCH_CARD2,0x80027ACC,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_PATCH_GTE,0x80011B6C,2,3,audio;graphics,6,assets/psyq_sdk/psyq/addons/scee/kcheats/main.map
_PATCH_PAD,0x80027E64,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_QIN,0x800167B4,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_QLOG,0x800167A4,2,4,graphics;io,8,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_QOUT,0x800167B8,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_QUE,0x80024790,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_RAMSIZE,0x80015554,2,5,audio;graphics;io,10,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_REMOVE_CHGCLRPAD,0x80083128,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
_SENDPAD,0x80083058,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
_SEND_PAD,0x80083084,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
_SND_EV_FLAG,0x800E5B40,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SND_OPENFLAG,0x800E5B94,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SND_SEQ_S_MAX,0x80079C5C,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SND_SEQ_TICK_ENV,0x8004D4FC,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SND_SEQ_T_MAX,0x80079C5E,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SN_read,0x80018128,4,1,graphics,4,assets/psyq_sdk/psyq/addons/scee/subdiv/main.map
_SPUDATACALLBACK,0x80036528,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPUINIT,0x80035808,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPUISINALLOCATEAREA,0x80036E64,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPUISINALLOCATEAREA_,0x80036EE4,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPUSETANYVOICE,0x80036B8C,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPU_2PITCH,0x8008E88C,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
_SPU_ADDRMODE,0x8004DB48,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPU_ALLOCBLOCKNUM,0x8004DB84,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPU_ALLOCLASTNUM,0x8004DB88,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPU_ENV,0x8004DB20,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPU_EVDMA,0x8004D6BC,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPU_FGETRXXA,0x800363D4,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPU_FIDMA,0x80035DDC,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPU_FR,0x800881F0,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
_SPU_FR_,0x80087E44,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
_SPU_FSETPCR,0x80036410,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPU_FSETRXX,0x800362E8,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPU_FSETRXXA,0x80036330,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPU_FW,0x8008816C,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
_SPU_FW1TS,0x80088420,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
_SPU_GCSPU,0x80036868,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPU_GETINTRANSFER,0x80037CB8,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPU_INIT,0x8003597C,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPU_INTRANSFER,0x8004DB5C,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPU_IRQCALLBACK,0x8004DB64,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPU_ISCALLED,0x8004DB24,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPU_KEYSTAT,0x8004D6C0,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPU_MEMLIST,0x8004DB8C,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPU_MEM_MODE,0x8004DB4C,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPU_MEM_MODE_PLUS,0x8004DB50,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPU_MEM_MODE_UNIT,0x8004DB54,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPU_MEM_MODE_UNITM,0x8004DB58,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPU_NOTE2PITCH,0x8008E918,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
_SPU_PITCH2NOTE,0x8008EA50,2,1,audio,2,assets/psyq_sdk/psyq/bin/xmplay2/main.map
_SPU_READ,0x80036280,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPU_REV_ATTR,0x8004D6D4,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPU_REV_FLAG,0x8004D6C8,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPU_REV_OFFSETADDR,0x8004D6D0,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPU_REV_PARAM,0x8004DBE0,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPU_REV_RESERVE_WA,0x8004D6CC,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPU_REV_STARTADDR,0x8004DB90,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPU_REV_WORKAREASIZE,0x8004DBB8,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPU_RQ,0x80076F40,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPU_RQMASK,0x8004D6EC,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPU_RQVOICE,0x8004D6E8,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPU_RXX,0x8004DB28,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPU_R_,0x80035EAC,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPU_SETINTRANSFER,0x80037C8C,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPU_T,0x80035F68,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPU_TRANSFERCALLBACK,0x8004DB60,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPU_TRANSMODE,0x8004DB44,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPU_TRANS_MODE,0x8004D6C4,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPU_TSA,0x8004DB40,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPU_VOICE_CENTERNOTE,0x8004D6F0,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPU_WRITE,0x800361F8,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SPU_ZEROBUF,0x8004D720,2,3,audio;io,6,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSCONTBANKCHANGE,0x80095348,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSCONTDAMPER,0x80095994,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSCONTDATAENTRY,0x800953C8,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSCONTEXTERNAL,0x80095A44,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSCONTMAINVOL,0x800957F0,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSCONTNRPN1,0x80095AD4,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSCONTNRPN2,0x80095C0C,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSCONTPANPOT,0x800958C4,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSCONTRESETALL,0x80095E40,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSCONTRPN1,0x80095D50,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSCONTRPN2,0x80095DC8,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSGETMETAEVENT,0x80096DBC,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSGETSEQDATA,0x800322CC,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSINIT,0x80031144,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSINITSOUNDSEQ,0x800971BC,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSMARKCALLBACK,0x80076F58,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSNOTEON,0x80096F9C,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSREADDELTAVALUE,0x800325B0,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSSEQGETEOF,0x80032108,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSSEQPLAY,0x80031FF8,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSSETCONTROLCHANGE,0x80096B7C,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSSETNRPNVABATTR0,0x80095F08,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSSETNRPNVABATTR1,0x80095F98,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSSETNRPNVABATTR10,0x80096694,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSSETNRPNVABATTR11,0x80096748,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSSETNRPNVABATTR12,0x800967F0,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSSETNRPNVABATTR13,0x800968CC,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSSETNRPNVABATTR14,0x8009696C,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSSETNRPNVABATTR15,0x80096A0C,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSSETNRPNVABATTR16,0x80096A30,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSSETNRPNVABATTR17,0x80096A58,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSSETNRPNVABATTR18,0x80096A7C,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSSETNRPNVABATTR19,0x80096AA0,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSSETNRPNVABATTR2,0x80096054,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSSETNRPNVABATTR3,0x800960E4,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSSETNRPNVABATTR4,0x80096174,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSSETNRPNVABATTR5,0x80096310,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSSETNRPNVABATTR6,0x800963C8,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSSETNRPNVABATTR7,0x80096478,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSSETNRPNVABATTR8,0x80096528,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSSETNRPNVABATTR9,0x800965DC,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSSETPITCHBEND,0x80096AC4,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSSETPROGRAMCHANGE,0x8009708C,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSSNDCRESCENDO,0x800319A0,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSSNDDECRESCENDO,0x80031C7C,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSSNDNEXTSEP,0x80032668,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSSNDPAUSE,0x80031F28,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSSNDPLAY,0x80031FCC,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSSNDREPLAY,0x80032770,2,2,io,4,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
_SSSNDSETVOL,0x80099050,2,1,io,2,assets/psyq_sdk/psyq/addons/scee/etc/cardconf/main.map
